MolecularWeight_Mean,ProteinGroups,Genes,ProteinDescriptions,ProteinNames,83-6,Control1,Control2,56-1,56-2,69-1,82-1,82-2,1-May,2-May,3-May,29-1,29-2,29-3,1-Nov,2-Nov,3-Nov,5-Nov,6-Nov,21-1,21-3,68-1,81-1,81-2,2-Mar,3-Mar,45-2,47-1,47-2,47-3,1-Dec,6-Dec,48-3,67-1,67-2
107765.07,Q8K4M9,Osbpl1a,Oxysterol-binding protein-related protein 1,OSBL1_RAT,0.112816432,0.244803491,0.339526589,0.301786637,0.336626938,0.289141722,0.256124995,0.317883169,0.290457859,0.243908391,0.289481883,0.261574649,0.248541479,0.342607679,0.376457988,0.239979757,0.290068937,0.25514706,0.252198972,0.194750946,0,0.528682883,0.565915783,0.31204178,0.209313049,0.231036277,0.302221397,0.278212188,0.284207167,0.277678589,0.312677608,0.256604,0.28863481,0.234955904,0.225560785
63846.46,Q8K4R8,Slc34a3,Sodium-dependent phosphate transport protein 2C,NPT2C_RAT,0.556126737,1.210642069,1.240835283,1.398235749,1.265105542,1.109237492,1.055930179,1.179574055,0.976931259,0.730893033,1.23846139,1.146791174,0.748388758,0.897928918,0.843118598,0.924265483,1.565678492,0.729197638,0.717738195,1.329587073,0,1.726611291,1.144980621,1.460840624,0.884001345,1.305136302,1.076224294,1.076624503,0.771229778,0.665207258,0.82610347,1.049081447,0.908133697,0.772914369,0.847244765
61014.88,Q8K4V4,Snx27,Sorting nexin-27,SNX27_RAT,1.223253884,1.203848755,1.218725019,1.242316249,1.203233555,1.183585618,1.243319763,1.306410165,1.177262754,0.889916573,1.12315856,0.939235011,1.120501233,0.997507266,1.22669625,1.203633532,1.112662009,0.941460968,1.191253147,1.112389126,1.429626569,0.86231822,1.217064479,1.206804078,1.083286922,1.166891206,1.122625171,1.1952774,1.028053996,1.050163445,1.174145485,1.069954797,1.161412661,1.185270096,1.125032997
16148.01,Q8K5B3,Mcfd2,Multiple coagulation factor deficiency protein 2 homolog,MCFD2_RAT,0.517735088,0.836309404,0,0.575073917,0.618081098,0,0.791315066,0.830576591,0.752613667,0.677923288,0.942293901,0.950611399,0.762936029,0.960523728,0.622669916,0.58496584,0.608584298,0.78852891,0.830039503,0,0,1.758556595,0,0.768132195,0,0,0.45749349,0.326233764,0.505955906,0.732054563,0.489889952,0,0.436263211,0.627338508,0.569203834
23124.21,Q8R2E7,Fadd,FAS-associated death domain protein,Q8R2E7_RAT,0.632126271,0.74023043,0.698034142,0.682805763,0.741566905,0.736482562,0.687299247,0.735935426,0.609954794,0.660506563,0.618187906,0.57872186,0.721407904,0.624492703,0.847539356,0.868625084,0.744114992,0.605640319,0.823857458,0.393803174,0,3.2551742,1.455647871,0.689024988,0.715464658,0.528889794,0.487108409,0.542243019,0.731228124,0.804445963,0.672681592,0.773654953,0.505324824,0.617026076,0.721270366
33894.86,Q8R2H3,Bsnd,Barttin,BSND_RAT,2.715553208,1.689803567,1.776756813,1.762017355,1.710398725,2.121951445,1.957643565,1.930362294,1.158677404,0.846039009,1.296593385,1.383855195,1.325560771,1.102848344,1.249041525,1.594069884,0.914657088,1.194815795,1.32378447,1.661214219,1.760659764,2.432355905,1.564403072,1.735489072,1.391580677,0.612318013,1.52184595,1.664083866,1.264243387,1.660191625,1.235422862,1.380350262,1.185270556,1.590441133,1.336824188
61467.59,Q8R3Z7,Ehd4,EH-domain-containing 4,Q8R3Z7_RAT,3.972779332,3.918706056,3.69114356,3.281639247,3.477525108,3.191189149,3.486684136,3.929880348,3.290722725,3.359874007,3.387088193,3.282551292,4.061628953,3.435471614,3.364516038,3.378199708,3.407931281,3.345841272,3.640324965,2.67630383,1.290780966,0.093709078,3.116946291,3.345106508,3.432365938,3.380706272,3.327738434,3.612958521,3.554689721,3.834409602,3.349556521,3.522964894,3.191754699,3.370253474,3.67611137
33499.7,Q8R431,Mgll,Monoglyceride lipase,MGLL_RAT,9.074816867,8.280625703,8.329297189,9.521490427,7.454726481,9.55308935,10.96876211,8.80328372,10.72380111,9.467119683,8.497862296,6.605279667,9.663427707,9.231753122,8.953021301,10.18240559,12.92678275,10.52350603,13.61834462,8.857220457,8.382038805,0.408612569,9.702250145,9.536658853,12.33294019,12.49869943,10.48573861,9.540430062,9.519667669,10.5813853,9.698174505,10.32327808,8.732572043,11.4881598,10.38710282
60791.05,Q8R491,Ehd3,EH domain-containing protein 3,EHD3_RAT,2.280384078,1.958737378,2.146849721,2.19594002,2.314400855,2.377594134,2.234143046,2.407740249,2.376781243,2.109376791,2.175752607,2.159840929,2.151763444,2.046022064,2.636169427,2.653266461,2.131595637,2.070201868,2.324721339,1.999522474,2.340664477,0.791641393,2.135767745,2.214176544,2.249345398,2.302473105,2.209563303,2.325235857,2.019555828,2.333854114,2.640765047,2.513084915,2.213161023,2.147088661,2.360622164
54018.25,Q8R4A1,Ero1a,ERO1-like protein alpha,ERO1A_RAT,0.990788311,0.506889526,0.308020684,0.585904159,0.622728519,0.606106558,0.620705882,0.689175566,0.479259658,0.525842627,0.227886838,0.490210958,0.550423535,0.539138518,0.605818632,0.618579565,0.472046649,0.460085607,0.527234235,0.432362164,0.654796518,3.489910595,0.465314064,0.509325602,0.575035877,0.462189028,0.616512351,0.544709427,0.584408966,0.679772673,0.588170969,0.525281375,0.528613573,0.516055321,0.47944177
86122.82,Q8R500,Mfn2,Mitofusin-2,MFN2_RAT,0.547005252,0.504691259,0.827403989,0.584815659,0.671405369,0.647125841,0.629890924,0.655470613,0.503098486,0.498601914,0.496914048,0.531569417,0.499359592,0.519414071,0.5589715,0.51200388,0.460269442,0.513191481,0.529680714,0.565951924,0.768936908,3.916423605,0.573453415,0.646487507,0.514518455,0.444725599,0.501172477,0.506608807,0.480476149,0.463605379,0.49743463,0.709988877,0.434039841,0.485643225,0.634986351
38091.16,Q8R5M5,Acmsd,2-amino-3-carboxymuconate-6-semialdehyde decarboxylase,ACMSD_RAT,5.247166833,7.474643796,8.475575477,9.262036307,8.931763365,6.102095195,7.535589867,8.359234044,8.276711722,4.031479108,4.028992208,6.450545058,7.214851268,4.70157675,7.721434475,6.284652953,9.423574869,7.845414731,6.842056001,7.385462097,5.655555447,5.95159127,10.08053197,7.601229081,4.908905567,6.834744239,7.672968799,6.58253742,6.559329558,4.697122547,8.084825429,8.73735458,4.796709878,7.442073426,6.43478423
40779.18,Q8VBU2,Ndrg2,Protein NDRG2,NDRG2_RAT,0.678943349,0.3595648,0.573986269,0.484956592,0.523004811,0.873603846,0.618901173,0.696376989,0.468696598,0.569066485,0.592924031,0.380391259,0.635494777,0.483995851,0.815900836,0.667296128,0.538495218,0.454484571,0.727135582,0.450377897,0.894324248,0.497291322,0.797105844,0.545068699,0.412658711,0.363767364,0.656421545,0.594283753,0.539184669,0.699810087,0.740167291,0.663324623,0.431244016,0.528258012,0.600388601
80751.81,Q8VH46,Afap1,Actin filament-associated protein 1,AFAP1_RAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.539901104,0,0,0,0,0,0,0,0,0,0,0,0,0
16792.33,Q8VHC1,Cst6,Cystatin,Q8VHC1_RAT,0.912607646,1.480694756,1.112008712,1.726341188,1.89535606,1.471194212,1.925155954,1.445246561,1.381543557,2.174069502,2.282789407,1.10087292,1.282995627,1.70328991,1.254253101,2.225181805,2.881159661,0.820474097,2.831957959,1.529089957,1.554090818,15.0603655,0.908278591,1.321656639,2.374043429,2.433975695,1.479945093,2.745842049,1.911415582,1.967334279,2.200658239,3.481411348,2.183694962,1.258453174,1.543527112
67530.62,Q8VHE9,Retsat,"All-trans-retinol 13,14-reductase",RETST_RAT,1.165233514,0.866352915,0.408587249,0.454346789,1.067609399,0.644537401,0.786344342,0.741832815,0.438268088,1.865375927,0.631480122,0.462273722,0.483403318,1.01936204,0.766090104,2.022749157,0.831807258,1.097661102,0.735361228,2.469499913,1.796367334,0.323637889,0.418344367,0.6964334,0.821740621,0.825603743,1.217531357,0.881881409,1.137625356,0.341955548,0.454984639,0.38980755,1.021705113,0.673254633,0.473926131
51866.75,Q8VHF5,Cs,"Citrate synthase, mitochondrial",CISY_RAT,20.31557877,20.90769711,19.76779741,18.70627902,18.18123469,23.60247624,20.31515571,19.70389212,15.52487001,16.38230312,17.54568134,15.24473147,18.22820615,17.72371044,17.72029775,17.86215612,19.05965956,15.45509982,17.62345811,19.20767412,17.25348246,0,18.38106556,17.95226452,18.40467537,17.69466612,18.59579812,18.48282178,16.53126052,19.06482359,18.18400937,18.58781278,16.07768013,18.95473091,19.81435656
36003.21,Q8VHK0,Acot8,Acyl-coenzyme A thioesterase 8,ACOT8_RAT,1.413701401,1.714681063,1.896686735,1.713177079,1.709238597,1.426871733,2.011377522,1.673806574,1.628113031,1.675932114,1.64678126,1.510687152,2.081178002,2.049793391,1.150537899,1.468023751,1.517950589,1.626407354,1.59661259,1.795995595,2.702386983,0.142234755,1.724310125,1.600100421,1.753614404,1.685573755,1.702322475,1.579437877,1.840157022,1.594427001,1.675259324,1.367593248,1.5138488,1.934187637,1.932764686
26488,Q8VHK7,Hdgf,Hepatoma-derived growth factor,HDGF_RAT,6.538403261,4.77258292,4.850268885,5.161371495,4.844879288,5.440454555,4.859184105,5.560533607,3.947224512,4.280594568,4.473201096,3.941117086,4.679391477,4.492954082,5.398993334,5.694376626,4.247922782,3.884715157,5.207382352,3.994875504,4.674695976,3.22960036,4.88732939,4.885371877,4.274958902,3.945696569,4.962379026,4.928390569,4.969252458,5.264104911,5.328775083,4.592088214,4.893165427,5.03817732,5.374036706
41056.2,Q8VHT6,As3mt,Arsenite methyltransferase,AS3MT_RAT,1.223646048,1.347656358,1.363386235,1.469964667,1.219498962,1.200251813,1.358590574,1.202103982,1.190621822,1.112334113,1.248047226,1.116540636,1.130037591,1.166812033,1.246539417,1.299516498,1.305598809,1.109170508,1.260790266,1.304802334,1.267293122,19.54981595,1.406119223,1.290551328,1.193292911,1.343336847,1.327870453,1.247035223,1.161249923,1.212354179,1.089753013,1.196075986,1.225557041,1.403869636,1.104835096
49188.33,Q8VHV7,Hnrnph1,Heterogeneous nuclear ribonucleoprotein H,HNRH1_RAT,3.779074769,2.022633225,2.376352443,2.511687401,2.249021895,2.504697572,2.435256868,3.178978764,1.862256437,1.950709321,1.939314512,1.792819949,2.267158347,2.190915884,2.795727835,2.535643577,1.670913152,1.865318973,2.476039211,2.163090033,2.108452746,1.044138741,2.363144792,2.368601935,1.718143397,1.732247157,2.468738212,2.327189717,2.142095951,2.782933824,2.586469038,2.354104374,2.269709548,2.331338065,2.306744824
34410.38,Q8VI04,Asrgl1,Isoaspartyl peptidase/L-asparaginase,ASGL1_RAT,8.330039727,11.3296785,11.39333384,9.576975524,8.548313471,7.799542402,8.378526031,12.50006413,9.336099911,12.81335366,5.23135516,7.206127244,11.75199734,11.19134462,13.67216087,8.071755844,6.67430246,8.632220464,11.14826606,10.02298285,6.946387055,2.861819537,8.764595564,12.65274416,7.460705251,7.40151551,5.665852115,7.626201559,6.801925912,10.12826016,7.280082886,8.060484219,8.845284335,7.727661399,11.51459323
29821.8,Q8VID1,Dhrs4,Dehydrogenase/reductase SDR family member 4,DHRS4_RAT,12.90383381,16.24446566,14.93448601,12.81500304,13.64520118,14.58190648,16.79697745,12.38474638,13.38627017,12.05985432,12.29701515,12.71407759,14.14503518,13.59203842,11.89301435,11.79680695,14.9067358,12.75490251,17.06691991,15.35869565,14.12844145,2.957625091,13.07531128,12.22434766,13.15666984,15.04354923,17.27044303,12.81299592,14.36425321,14.08596228,13.48730555,12.4392966,13.97973998,15.93724735,13.15412394
52532.07,Q8VIF7,Selenbp1,Methanethiol oxidase,SBP1_RAT,18.94736408,23.58935549,22.35214905,27.19940559,27.28180864,23.10174147,27.07328923,24.52208868,25.11451165,27.47379426,22.6546302,25.13993896,28.87740901,30.26919209,26.15612376,24.85959408,25.97089752,26.72589416,28.97017987,20.98369547,20.76935563,2.187117074,24.32585797,27.67321925,27.26552379,26.78627131,28.04821779,25.66709,26.22839719,24.70352109,29.1436595,25.54350319,22.78363346,25.22502638,24.65622097
30142.23,Q8VIL3,Zwint,ZW10 interactor,ZWINT_RAT,0,0,0,0,0,0,0.284342698,0.292149256,0,0,0,0,0.266909607,0,0,0.15433815,0,0,0.247740393,0,0,9.150596508,0,0,0.133209089,0,0,0,0,0,0,0.115291617,0.233329889,0.289805527,0
48315.47,Q91V33,Khdrbs1,"KH domain-containing, RNA-binding, signal transduction-associated protein 1",KHDR1_RAT,2.31562483,1.413791688,1.725198838,1.617305241,1.550892052,1.621580193,1.501373042,1.783733848,1.89691065,1.342374096,1.345737534,1.391455496,2.232598914,1.520561569,1.860604831,1.611274438,1.379349107,1.306938171,1.649735708,2.023398537,1.955334132,7.263888457,1.429746316,2.419435081,1.21929795,1.406480024,2.354568918,1.561607686,1.497600258,2.468238449,1.661076298,1.50749239,2.331382608,2.412060337,2.484719938
37642.5,Q91XU1,Qki,Protein quaking,QKI_RAT,0.634695335,0.542532375,0.690540359,0.567357826,0.440935768,0.523899912,0.649564655,0.798811732,0.529929716,0.577309563,0.521281987,0.428097755,0.608808469,0.643699311,0.772590881,0.619897107,0.482722425,0.479716445,0.572745736,0.344309135,0,25.59583275,0.585517647,0.587871679,0.460663154,0.429864381,0.608277507,0.567977399,0.546025507,0.575980994,0.538401584,0.482488379,0.494640575,0.544466872,0.447942831
51322.86,Q91XU8,Cds2,Phosphatidate cytidylyltransferase 2,CDS2_RAT,0.154524608,0.143307606,0.187290627,0.153066261,0.213087842,0.158166761,0.165011754,0.175209007,0.150619106,0.132406498,0.146983092,0.150181145,0.147979268,0.163186102,0.219602139,0.225543074,0.208364741,0.165584282,0.160693748,0.160205427,0,0,0.367396189,0.192597154,0.166462331,0.189267242,0.141963845,0.175472095,0.180730569,0.186822779,0.156675995,0.122898944,0.113623796,0.14379139,0.112679951
26123.61,Q91Y78,Uchl3,Ubiquitin carboxyl-terminal hydrolase isozyme L3,UCHL3_RAT,2.68664835,2.25197097,2.614947848,2.643733261,2.237276802,2.357976365,2.560633695,3.017675274,2.133583058,2.450788192,2.079022583,2.165489949,2.705981378,2.51884401,2.583985252,2.467033148,2.169664348,2.125677924,2.617678077,1.977705417,2.657367912,3.25229691,2.539893742,2.485244883,2.236523178,2.157844385,2.461500768,2.395798486,2.247162024,2.480294181,2.55590076,2.282185099,2.256627437,2.3396181,2.355271454
41592.54,Q91Y81,44076,Septin-2,SEPT2_RAT,5.788154729,3.833796573,3.749409078,3.833857649,3.559266798,4.001367725,3.952897554,4.255195146,3.187771092,3.1236555,3.40256394,3.247131304,3.686420448,3.55754822,3.790538302,4.438631976,3.162004,2.940575104,4.07929626,3.804558858,3.645697395,0.258852232,3.870373779,3.725417562,3.347487961,3.219170689,3.803106624,3.612825661,3.820799091,4.037283725,4.009005719,3.545774601,3.626178152,3.838736064,3.775989097
51065.27,Q91ZN1,Coro1a,Coronin-1A,COR1A_RAT,2.192449481,2.185753649,3.032176315,2.752701371,2.551216999,1.904447163,2.081673055,2.221993036,1.855779551,2.332997111,2.301491527,2.363816717,2.204393315,2.140106108,2.244712744,1.627787122,1.901719474,1.817619529,2.155653123,2.06324687,1.911780467,0.208296744,2.143370744,2.095500575,2.483835109,2.391557503,1.857768655,1.917097241,2.361863102,2.159703702,2.396291694,2.308585472,2.44375459,2.525508405,2.97641785
28186.77,Q91ZW1,Tfam,"Transcription factor A, mitochondrial",TFAM_RAT,1.296868002,1.527768881,1.377434436,1.355354974,1.387143987,1.378291748,1.542084825,1.624078795,1.313377853,1.492528351,1.45432132,1.27303699,1.477236665,1.456691432,1.438974918,1.301648199,1.308855856,1.443340777,1.379026082,1.712405384,1.911403408,2.060838366,1.498925951,1.724469998,1.388915686,1.492432041,1.440763244,1.421089555,1.373819457,1.45893536,1.502410811,1.519050487,1.325090769,1.417253181,1.678886445
49567.53,Q91ZW6,Tmlhe,"Trimethyllysine dioxygenase, mitochondrial",TMLH_RAT,8.962614281,11.54400174,5.32837164,11.56820659,22.10548228,11.88567895,14.29656848,11.5697492,21.12262446,23.54514497,18.07754807,17.96509774,21.77969311,24.59986283,18.34826724,10.21146147,18.86186476,5.777677877,10.89020197,18.69372955,10.74155897,3.3666805,11.67360579,13.40158526,11.31889254,18.90445959,19.69507584,19.09345023,21.52711239,18.91708781,21.66223531,5.438749827,21.3007273,5.17357229,14.06878067
51174.75,Q920A6,Scpep1,Retinoid-inducible serine carboxypeptidase,RISC_RAT,7.235027089,12.76665561,11.53658751,10.54199968,10.70874342,11.9464098,9.894844156,9.799202968,9.948449701,9.429755473,6.931796497,8.695436768,8.678963697,8.676564326,8.989249347,8.975853811,10.30324736,7.98490985,10.79037433,12.13133404,6.972869072,2.568790476,13.53335748,11.95308335,12.12144027,12.25499174,12.59195287,11.49489528,8.661271228,9.35525972,10.08480944,9.5972667,8.63590762,10.87519553,11.66385087
21638.08,Q920D2,Dhfr,Dihydrofolate reductase,DYR_RAT,23.24408699,32.70311884,15.63851167,15.89051143,15.17660365,22.43809172,26.48153449,17.05491694,24.37391854,23.38716955,22.81184804,14.71535105,22.32088114,13.25506209,14.7580583,23.73377253,25.02165734,21.1882074,15.10905233,25.59642628,21.13777792,1.773530816,26.17453772,15.23249855,21.94243651,15.91311823,26.10645882,13.58247839,31.12316604,22.1620345,12.56320296,22.11576707,30.65405414,17.91580243,29.80955805
54762.04,Q920F5,Mlycd,"Malonyl-CoA decarboxylase, mitochondrial",DCMC_RAT,1.463076081,1.624608324,1.933455446,1.864234394,1.797624749,2.048871402,1.947696166,1.829525447,1.739733016,1.782747852,1.752026315,1.538501859,2.03635871,1.764839804,1.767925383,1.794532262,1.807508626,1.643355517,1.859254876,1.957960804,1.565110112,19.6062885,1.803867329,1.808094649,1.696382403,1.919934022,1.900772054,1.821626018,1.837896386,1.765691086,1.734399367,1.79479519,1.832209466,1.758612216,2.030196825
37368.74,Q920G2,Slc9a3r2,Na(+)/H(+) exchange regulatory cofactor NHE-RF2,NHRF2_RAT,4.254727896,3.049664439,2.468457957,2.526210023,2.371772609,2.396096939,2.612273678,2.833867922,2.170212664,1.680419006,2.169693194,2.464572539,2.173716071,2.600401431,3.04614168,3.295529678,2.172625021,2.139213812,2.506913694,2.139592347,2.557645986,14.08417652,3.070946588,2.666739085,2.453134801,2.352835588,3.46948127,3.316545164,2.652979072,3.409034895,2.374079832,2.426585501,2.838094121,2.365753753,3.11130607
32249.32,Q920J4,Txnl1,Thioredoxin-like protein 1,TXNL1_RAT,9.952889882,7.449035213,7.644862895,8.022818928,6.805870154,7.430261063,7.835447707,8.140169161,7.126873844,7.399204034,6.946750745,6.773288978,7.509984323,7.733887092,8.083111429,8.243761203,6.51622173,6.710044173,7.31775115,6.943590729,7.010582398,10.2346905,7.195966943,7.288670325,6.801486235,6.895025851,7.481032401,7.114699856,6.979099116,7.736512839,7.753393854,7.483829861,7.080287912,7.687192526,7.013364647
71615.2,Q920L2,Sdha,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial",SDHA_RAT,21.89631529,26.55615011,25.7919879,26.08367621,25.40999077,27.35467278,28.38330884,25.45745898,22.47219569,21.22330694,24.30118105,21.99488569,23.4100313,24.43080684,24.86388893,24.82731206,26.55132929,25.53702984,26.66343695,26.56040844,25.58679302,2.011540327,27.15801301,27.06753682,23.70849813,26.98328956,26.15348929,27.13909861,25.46180181,23.91819166,25.38730505,26.37631759,26.17773915,26.799019,27.84717893
35235.11,Q920L7,Elovl5,Elongation of very long chain fatty acids protein 5,ELOV5_RAT,0.969910386,1.117351449,0.498915205,0.593059493,1.341478054,1.404787353,0.563610066,0.808710669,1.167871284,1.068538499,1.081090239,1.041486163,1.198043342,1.182098487,1.19329992,1.155345681,0.458832184,0.962645249,0.40362912,0.508879127,0.55044183,2.42194532,0.597500028,0.886776337,1.134056613,1.002505737,1.038591345,0.411535141,0.684659566,1.333987131,0.565129548,1.215228545,0.929791346,1.107537354,0.964541953
25719.71,Q920P0,Dcxr,L-xylulose reductase,DCXR_RAT,23.56530604,34.33446069,26.28922347,30.76356418,26.6077271,23.2513442,25.56409587,25.81555155,22.72851186,21.54061479,21.59573089,20.01779639,25.33533358,23.88079661,22.46949365,23.20000068,35.91131197,17.74956506,25.07690457,28.50533471,31.15658871,12.1210523,30.72705668,32.70343697,27.19275856,34.98066326,31.4151574,30.45751776,26.44278878,26.89897265,22.72192915,24.82178069,27.70948086,25.52367502,28.80346985
39899.39,Q920P6,Ada,Adenosine deaminase,ADA_RAT,2.181530639,2.332819747,2.104043879,2.256181838,2.254736129,2.011896736,2.096752318,1.920225378,1.391410885,1.732253051,2.018167784,1.748519417,1.823649569,1.253076212,1.812998556,2.022735425,2.02707966,1.394802487,2.103534175,2.280134506,1.551933442,45.05731628,2.296975419,2.09948814,1.941124765,2.245962836,2.042915365,1.837952908,1.916991298,1.80462946,1.838063081,1.945462251,2.052788328,2.237864718,2.334256064
41926.79,Q920Q0,Palm,Paralemmin-1,PALM_RAT,1.502560383,1.834609555,2.02784355,2.436662321,1.932196358,1.81300992,1.929895066,2.344061931,1.926842452,1.295412198,2.009388939,2.478885623,1.515744565,1.593302381,1.848077328,1.738679836,2.139874581,1.884877314,1.853913893,2.156399309,2.387161434,0.327384245,1.998040483,2.196221771,1.426932565,1.966332331,1.56957702,2.046649846,1.961279165,2.375710606,1.702891409,1.987606836,2.101124389,2.18605481,1.89322905
